time	zmp_ref_y	zmp_y	COM_y	r_Foot_z
88.8030	0.0500	-0.0500	-0.0500	0.0000
88.8040	0.0500	-0.0500	-0.0500	0.0000
88.8050	0.0500	-0.0500	-0.0500	0.0000
88.8060	0.0500	-0.0500	-0.0500	0.0000
88.8070	0.0500	-0.0500	-0.0500	0.0000
88.8080	0.0500	-0.0500	-0.0500	0.0000
88.8090	0.0500	-0.0500	-0.0500	0.0000
88.8100	0.0500	-0.0500	-0.0500	0.0000
88.8110	0.0500	-0.0500	-0.0500	0.0000
88.8120	0.0500	-0.0500	-0.0500	0.0000
88.8130	0.0500	-0.0500	-0.0500	0.0000
88.8140	0.0500	-0.0500	-0.0500	0.0000
88.8150	0.0500	-0.0500	-0.0500	0.0000
88.8160	0.0500	-0.0500	-0.0500	0.0000
88.8170	0.0500	-0.0500	-0.0500	0.0000
88.8180	0.0500	-0.0500	-0.0500	0.0000
88.8190	0.0500	-0.0500	-0.0500	0.0000
88.8200	0.0500	-0.0500	-0.0500	0.0000
88.8210	0.0500	-0.0500	-0.0500	0.0000
88.8220	0.0500	-0.0500	-0.0500	0.0000
88.8230	0.0500	-0.0500	-0.0500	0.0000
88.8240	0.0500	-0.0500	-0.0500	0.0000
88.8250	0.0500	-0.0500	-0.0500	0.0000
88.8260	0.0500	-0.0500	-0.0500	0.0000
88.8270	0.0500	-0.0500	-0.0500	0.0000
88.8280	0.0500	-0.0500	-0.0500	0.0000
88.8290	0.0500	-0.0500	-0.0500	0.0000
88.8300	0.0500	-0.0500	-0.0500	0.0000
88.8310	0.0500	-0.0500	-0.0500	0.0000
88.8320	0.0500	-0.0500	-0.0500	0.0000
88.8330	0.0500	-0.0500	-0.0500	0.0000
88.8340	0.0500	-0.0500	-0.0500	0.0000
88.8350	0.0500	-0.0500	-0.0500	0.0000
88.8360	0.0500	-0.0500	-0.0500	0.0000
88.8370	0.0500	-0.0500	-0.0500	0.0000
88.8380	0.0500	-0.0500	-0.0500	0.0000
88.8390	0.0500	-0.0500	-0.0500	0.0000
88.8400	0.0500	-0.0500	-0.0500	0.0000
88.8410	0.0500	-0.0500	-0.0500	0.0000
88.8420	0.0500	-0.0500	-0.0500	0.0000
88.8430	0.0500	-0.0500	-0.0500	0.0000
88.8440	0.0500	-0.0500	-0.0500	0.0000
88.8450	0.0500	-0.0500	-0.0500	0.0000
88.8460	0.0500	-0.0500	-0.0500	0.0000
88.8470	0.0500	-0.0500	-0.0500	0.0000
88.8480	0.0500	-0.0500	-0.0500	0.0000
88.8490	0.0500	-0.0500	-0.0500	0.0000
88.8500	0.0500	-0.0500	-0.0500	0.0000
88.8510	0.0500	-0.0500	-0.0500	0.0000
88.8520	0.0500	-0.0500	-0.0500	0.0000
88.8530	0.0500	-0.0500	-0.0500	0.0000
88.8540	0.0500	-0.0500	-0.0500	0.0000
88.8550	0.0500	-0.0500	-0.0500	0.0000
88.8560	0.0500	-0.0500	-0.0500	0.0000
88.8570	0.0500	-0.0500	-0.0500	0.0000
88.8580	0.0500	-0.0500	-0.0500	0.0000
88.8590	0.0500	-0.0500	-0.0500	0.0000
88.8600	0.0500	-0.0500	-0.0500	0.0000
88.8610	0.0500	-0.0500	-0.0500	0.0000
88.8620	0.0500	-0.0500	-0.0500	0.0000
88.8630	0.0500	-0.0500	-0.0500	0.0000
88.8640	0.0500	-0.0500	-0.0500	0.0000
88.8650	0.0500	-0.0500	-0.0500	0.0000
88.8660	0.0500	-0.0500	-0.0500	0.0000
88.8670	0.0500	-0.0500	-0.0500	0.0000
88.8680	0.0500	-0.0500	-0.0500	0.0000
88.8690	0.0500	-0.0500	-0.0500	0.0000
88.8700	0.0500	-0.0500	-0.0500	0.0000
88.8710	0.0500	-0.0500	-0.0500	0.0000
88.8720	0.0500	-0.0500	-0.0500	0.0000
88.8730	0.0500	-0.0500	-0.0500	0.0000
88.8740	0.0500	-0.0500	-0.0500	0.0000
88.8750	0.0500	-0.0500	-0.0500	0.0000
88.8760	0.0500	-0.0500	-0.0500	0.0000
88.8770	0.0500	-0.0500	-0.0500	0.0000
88.8780	0.0500	-0.0500	-0.0500	0.0000
88.8790	0.0500	-0.0500	-0.0500	0.0000
88.8800	0.0500	-0.0500	-0.0500	0.0000
88.8810	0.0500	-0.0500	-0.0500	0.0000
88.8820	0.0500	-0.0500	-0.0500	0.0000
88.8830	0.0500	-0.0500	-0.0500	0.0000
88.8840	0.0500	-0.0500	-0.0500	0.0000
88.8850	0.0500	-0.0500	-0.0500	0.0000
88.8860	0.0500	-0.0500	-0.0500	0.0000
88.8870	0.0500	-0.0500	-0.0500	0.0000
88.8880	0.0500	-0.0500	-0.0500	0.0000
88.8890	0.0500	-0.0500	-0.0500	0.0000
88.8900	0.0500	-0.0500	-0.0500	0.0000
88.8910	0.0500	-0.0500	-0.0500	0.0000
88.8920	0.0500	-0.0500	-0.0500	0.0000
88.8930	0.0500	-0.0500	-0.0500	0.0000
88.8940	0.0500	-0.0500	-0.0500	0.0000
88.8950	0.0500	-0.0500	-0.0500	0.0000
88.8960	0.0500	-0.0500	-0.0500	0.0000
88.8970	0.0500	-0.0500	-0.0500	0.0000
88.8980	0.0500	-0.0500	-0.0500	0.0000
88.8990	0.0500	-0.0500	-0.0500	0.0000
88.9000	0.0500	-0.0500	-0.0500	0.0000
88.9010	0.0500	-0.0500	-0.0500	0.0000
88.9020	0.0500	-0.0500	-0.0500	0.0000
88.9030	0.0500	-0.0500	-0.0500	0.0000
88.9040	0.0500	-0.0500	-0.0500	0.0000
88.9050	0.0500	-0.0500	-0.0500	0.0000
88.9060	0.0500	-0.0500	-0.0500	0.0000
88.9070	0.0500	-0.0500	-0.0500	0.0000
88.9080	0.0500	-0.0500	-0.0500	0.0000
88.9090	0.0500	-0.0500	-0.0500	0.0000
88.9100	0.0500	-0.0500	-0.0500	0.0000
88.9110	0.0500	-0.0500	-0.0500	0.0000
88.9120	0.0500	-0.0500	-0.0500	0.0000
88.9130	0.0500	-0.0500	-0.0500	0.0000
88.9140	0.0500	-0.0500	-0.0500	0.0000
88.9150	0.0500	-0.0500	-0.0500	0.0000
88.9160	0.0500	-0.0500	-0.0500	0.0000
88.9170	0.0500	-0.0500	-0.0500	0.0000
88.9180	0.0500	-0.0500	-0.0500	0.0000
88.9190	0.0500	-0.0500	-0.0500	0.0000
88.9200	0.0500	-0.0500	-0.0500	0.0000
88.9210	0.0500	-0.0500	-0.0500	0.0000
88.9220	0.0500	-0.0500	-0.0500	0.0000
88.9230	0.0500	-0.0500	-0.0500	0.0000
88.9240	0.0500	-0.0500	-0.0500	0.0000
88.9250	0.0500	-0.0500	-0.0500	0.0000
88.9260	0.0500	-0.0500	-0.0500	0.0000
88.9270	0.0500	-0.0500	-0.0500	0.0000
88.9280	0.0500	-0.0500	-0.0500	0.0000
88.9290	0.0500	-0.0500	-0.0500	0.0000
88.9300	0.0500	-0.0500	-0.0500	0.0000
88.9310	0.0500	-0.0500	-0.0500	0.0000
88.9320	0.0500	-0.0500	-0.0500	0.0000
88.9330	0.0500	-0.0500	-0.0500	0.0000
88.9340	0.0500	-0.0500	-0.0500	0.0000
88.9350	0.0500	-0.0500	-0.0500	0.0000
88.9360	0.0500	-0.0500	-0.0500	0.0000
88.9370	0.0500	-0.0500	-0.0500	0.0000
88.9380	0.0500	-0.0500	-0.0500	0.0000
88.9390	0.0500	-0.0500	-0.0500	0.0000
88.9400	0.0500	-0.0500	-0.0500	0.0000
88.9410	0.0500	-0.0500	-0.0500	0.0000
88.9420	0.0500	-0.0500	-0.0500	0.0000
88.9430	0.0500	-0.0500	-0.0500	0.0000
88.9440	0.0500	-0.0500	-0.0500	0.0000
88.9450	0.0500	-0.0500	-0.0500	0.0000
88.9460	0.0500	-0.0500	-0.0500	0.0000
88.9470	0.0500	-0.0500	-0.0500	0.0000
88.9480	0.0500	-0.0500	-0.0500	0.0000
88.9490	0.0500	-0.0500	-0.0500	0.0000
88.9500	0.0500	-0.0500	-0.0500	0.0000
88.9510	0.0500	-0.0500	-0.0500	0.0000
88.9520	0.0500	-0.0500	-0.0500	0.0000
88.9530	0.0500	-0.0500	-0.0500	0.0000
88.9540	0.0500	-0.0500	-0.0500	0.0000
88.9550	0.0500	-0.0500	-0.0500	0.0000
88.9560	0.0500	-0.0500	-0.0500	0.0000
88.9570	0.0500	-0.0500	-0.0500	0.0000
88.9580	0.0500	-0.0500	-0.0500	0.0000
88.9590	0.0500	-0.0500	-0.0500	0.0000
88.9600	0.0500	-0.0500	-0.0500	0.0000
88.9610	0.0500	-0.0500	-0.0500	0.0000
88.9620	0.0500	-0.0500	-0.0500	0.0000
88.9630	0.0500	-0.0500	-0.0500	0.0000
88.9640	0.0500	-0.0500	-0.0500	0.0000
88.9650	0.0500	-0.0500	-0.0500	0.0000
88.9660	0.0500	-0.0500	-0.0500	0.0000
88.9670	0.0500	-0.0500	-0.0500	0.0000
88.9680	0.0500	-0.0500	-0.0500	0.0000
88.9690	0.0500	-0.0500	-0.0500	0.0000
88.9700	0.0500	-0.0500	-0.0500	0.0000
88.9710	0.0500	-0.0500	-0.0500	0.0000
88.9720	0.0500	-0.0500	-0.0500	0.0000
88.9730	0.0500	-0.0500	-0.0500	0.0000
88.9740	0.0500	-0.0500	-0.0500	0.0000
88.9750	0.0500	-0.0500	-0.0500	0.0000
88.9760	0.0500	-0.0500	-0.0500	0.0000
88.9770	0.0500	-0.0500	-0.0500	0.0000
88.9780	0.0500	-0.0500	-0.0500	0.0000
88.9790	0.0500	-0.0500	-0.0500	0.0000
88.9800	0.0500	-0.0500	-0.0500	0.0000
88.9810	0.0500	-0.0500	-0.0500	0.0000
88.9820	0.0500	-0.0500	-0.0500	0.0000
88.9830	0.0500	-0.0500	-0.0500	0.0000
88.9840	0.0500	-0.0500	-0.0500	0.0000
88.9850	0.0500	-0.0500	-0.0500	0.0000
88.9860	0.0500	-0.0500	-0.0500	0.0000
88.9870	0.0500	-0.0500	-0.0500	0.0000
88.9880	0.0500	-0.0500	-0.0500	0.0000
88.9890	0.0500	-0.0500	-0.0500	0.0000
88.9900	0.0500	-0.0500	-0.0500	0.0000
88.9910	0.0500	-0.0500	-0.0500	0.0000
88.9920	0.0500	-0.0500	-0.0500	0.0000
88.9930	0.0500	-0.0500	-0.0500	0.0000
88.9940	0.0500	-0.0500	-0.0500	0.0000
88.9950	0.0500	-0.0500	-0.0500	0.0000
88.9960	0.0500	-0.0500	-0.0500	0.0000
88.9970	0.0500	-0.0500	-0.0500	0.0000
88.9980	0.0500	-0.0500	-0.0500	0.0000
88.9990	0.0500	-0.0500	-0.0500	0.0000
89.0000	0.0500	-0.0500	-0.0500	0.0000
89.0010	0.0500	-0.0500	-0.0500	0.0000
89.0020	0.0500	-0.0500	-0.0500	0.0000
89.0030	0.0500	-0.0500	-0.0500	0.0000
89.0040	0.0500	-0.0500	-0.0500	0.0000
89.0050	0.0500	-0.0500	-0.0500	0.0000
89.0060	0.0500	-0.0500	-0.0500	0.0000
89.0070	0.0500	-0.0500	-0.0500	0.0000
89.0080	0.0500	-0.0500	-0.0500	0.0000
89.0090	0.0500	-0.0500	-0.0500	0.0000
89.0100	0.0500	-0.0500	-0.0500	0.0000
89.0110	0.0500	-0.0500	-0.0500	0.0000
89.0120	0.0500	-0.0500	-0.0500	0.0000
89.0130	0.0500	-0.0500	-0.0500	0.0000
89.0140	0.0500	-0.0500	-0.0500	0.0000
89.0150	0.0500	-0.0500	-0.0500	0.0000
89.0160	0.0500	-0.0500	-0.0500	0.0000
89.0170	0.0500	-0.0500	-0.0500	0.0000
89.0180	0.0500	-0.0500	-0.0500	0.0000
89.0190	0.0500	-0.0500	-0.0500	0.0000
89.0200	0.0500	-0.0500	-0.0500	0.0000
89.0210	0.0500	-0.0500	-0.0500	0.0000
89.0220	0.0500	-0.0500	-0.0500	0.0000
89.0230	0.0500	-0.0500	-0.0500	0.0000
89.0240	0.0500	-0.0500	-0.0500	0.0000
89.0250	0.0500	-0.0500	-0.0500	0.0000
89.0260	0.0500	-0.0500	-0.0500	0.0000
89.0270	0.0500	-0.0500	-0.0500	0.0000
89.0280	0.0500	-0.0500	-0.0500	0.0000
89.0290	0.0500	-0.0500	-0.0500	0.0000
89.0300	0.0500	-0.0500	-0.0500	0.0000
89.0310	0.0500	-0.0500	-0.0500	0.0000
89.0320	0.0500	-0.0500	-0.0500	0.0000
89.0330	0.0500	-0.0500	-0.0500	0.0000
89.0340	0.0500	-0.0500	-0.0500	0.0000
89.0350	0.0500	-0.0500	-0.0500	0.0000
89.0360	0.0500	-0.0500	-0.0500	0.0000
89.0370	0.0500	-0.0500	-0.0500	0.0000
89.0380	0.0500	-0.0500	-0.0500	0.0000
89.0390	0.0500	-0.0500	-0.0500	0.0000
89.0400	0.0500	-0.0500	-0.0500	0.0000
89.0410	0.0500	-0.0500	-0.0500	0.0000
89.0420	0.0500	-0.0500	-0.0500	0.0000
89.0430	0.0500	-0.0500	-0.0500	0.0000
89.0440	0.0500	-0.0500	-0.0500	0.0000
89.0450	0.0500	-0.0500	-0.0500	0.0000
89.0460	0.0500	-0.0500	-0.0500	0.0000
89.0470	0.0500	-0.0500	-0.0500	0.0000
89.0480	0.0500	-0.0500	-0.0500	0.0000
89.0490	0.0500	-0.0500	-0.0500	0.0000
89.0500	0.0500	-0.0500	-0.0500	0.0000
89.0510	0.0500	-0.0500	-0.0500	0.0000
89.0520	0.0500	-0.0500	-0.0500	0.0000
89.0530	0.0500	-0.0500	-0.0500	0.0000
89.0540	0.0500	-0.0500	-0.0500	0.0000
89.0550	0.0500	-0.0500	-0.0500	0.0000
89.0560	0.0500	-0.0500	-0.0500	0.0000
89.0570	0.0500	-0.0500	-0.0500	0.0000
89.0580	0.0500	-0.0500	-0.0500	0.0000
89.0590	0.0500	-0.0500	-0.0500	0.0000
89.0600	0.0500	-0.0500	-0.0500	0.0000
89.0610	0.0500	-0.0500	-0.0500	0.0000
89.0620	0.0500	-0.0500	-0.0500	0.0000
89.0630	0.0500	-0.0500	-0.0500	0.0000
89.0640	0.0500	-0.0500	-0.0500	0.0000
89.0650	0.0500	-0.0500	-0.0500	0.0000
89.0660	0.0500	-0.0500	-0.0500	0.0000
89.0670	0.0500	-0.0500	-0.0500	0.0000
89.0680	0.0500	-0.0500	-0.0500	0.0000
89.0690	0.0500	-0.0500	-0.0500	0.0000
89.0700	0.0500	-0.0500	-0.0500	0.0000
89.0710	0.0500	-0.0500	-0.0500	0.0000
89.0720	0.0500	-0.0500	-0.0500	0.0000
89.0730	0.0500	-0.0500	-0.0500	0.0000
89.0740	0.0500	-0.0500	-0.0500	0.0000
89.0750	0.0500	-0.0500	-0.0500	0.0000
89.0760	0.0500	-0.0500	-0.0500	0.0000
89.0770	0.0500	-0.0500	-0.0500	0.0000
89.0780	0.0500	-0.0500	-0.0500	0.0000
89.0790	0.0500	-0.0500	-0.0500	0.0000
89.0800	0.0500	-0.0500	-0.0500	0.0000
89.0810	0.0500	-0.0500	-0.0500	0.0000
89.0820	0.0500	-0.0500	-0.0500	0.0000
89.0830	0.0500	-0.0500	-0.0500	0.0000
89.0840	0.0500	-0.0500	-0.0500	0.0000
89.0850	0.0500	-0.0500	-0.0500	0.0000
89.0860	0.0500	-0.0500	-0.0500	0.0000
89.0870	0.0500	-0.0500	-0.0500	0.0000
89.0880	0.0500	-0.0500	-0.0500	0.0000
89.0890	0.0500	-0.0500	-0.0500	0.0000
89.0900	0.0500	-0.0500	-0.0500	0.0000
89.0910	0.0500	-0.0500	-0.0500	0.0000
89.0920	0.0500	-0.0500	-0.0500	0.0000
89.0930	0.0500	-0.0500	-0.0500	0.0000
89.0940	0.0500	-0.0500	-0.0500	0.0000
89.0950	0.0500	-0.0500	-0.0500	0.0000
89.0960	0.0500	-0.0500	-0.0500	0.0000
89.0970	0.0500	-0.0500	-0.0500	0.0000
89.0980	0.0500	-0.0500	-0.0500	0.0000
89.0990	0.0500	-0.0500	-0.0500	0.0000
89.1000	0.0500	-0.0500	-0.0500	0.0000
89.1010	0.0500	-0.0500	-0.0500	0.0000
89.1020	0.0500	-0.0500	-0.0500	0.0000
89.1030	0.0500	-0.0500	-0.0500	0.0000
89.1040	0.0500	-0.0500	-0.0500	0.0000
89.1050	0.0500	-0.0500	-0.0500	0.0000
89.1060	0.0500	-0.0500	-0.0500	0.0000
89.1070	0.0500	-0.0500	-0.0500	0.0000
89.1080	0.0500	-0.0500	-0.0500	0.0000
89.1090	0.0500	-0.0500	-0.0500	0.0000
89.1100	0.0500	-0.0500	-0.0500	0.0000
89.1110	0.0500	-0.0500	-0.0500	0.0000
89.1120	0.0500	-0.0500	-0.0500	0.0000
89.1130	0.0500	-0.0500	-0.0500	0.0000
89.1140	0.0500	-0.0500	-0.0500	0.0000
89.1150	0.0500	-0.0500	-0.0500	0.0000
89.1160	0.0500	-0.0500	-0.0500	0.0000
89.1170	0.0500	-0.0500	-0.0500	0.0000
89.1180	0.0500	-0.0500	-0.0500	0.0000
89.1190	0.0500	-0.0500	-0.0500	0.0000
89.1200	0.0500	-0.0500	-0.0500	0.0000
89.1210	0.0500	-0.0500	-0.0500	0.0000
89.1220	0.0500	-0.0500	-0.0500	0.0000
89.1230	0.0500	-0.0500	-0.0500	0.0000
89.1240	0.0500	-0.0500	-0.0500	0.0000
89.1250	0.0500	-0.0500	-0.0500	0.0000
89.1260	0.0500	-0.0500	-0.0500	0.0000
89.1270	0.0500	-0.0500	-0.0500	0.0000
89.1280	0.0500	-0.0500	-0.0500	0.0000
89.1290	0.0500	-0.0500	-0.0500	0.0000
89.1300	0.0500	-0.0500	-0.0500	0.0000
89.1310	0.0500	-0.0500	-0.0500	0.0000
89.1320	0.0500	-0.0500	-0.0500	0.0000
89.1330	0.0500	-0.0500	-0.0500	0.0000
89.1340	0.0500	-0.0500	-0.0500	0.0000
89.1350	0.0500	-0.0500	-0.0500	0.0000
89.1360	0.0500	-0.0500	-0.0500	0.0000
89.1370	0.0500	-0.0500	-0.0500	0.0000
89.1380	0.0500	-0.0500	-0.0500	0.0000
89.1390	0.0500	-0.0500	-0.0500	0.0000
89.1400	0.0500	-0.0500	-0.0500	0.0000
89.1410	0.0500	-0.0500	-0.0500	0.0000
89.1420	0.0500	-0.0500	-0.0500	0.0000
89.1430	0.0500	-0.0500	-0.0500	0.0000
89.1440	0.0500	-0.0500	-0.0500	0.0000
89.1450	0.0500	-0.0500	-0.0500	0.0000
89.1460	0.0500	-0.0500	-0.0500	0.0000
89.1470	0.0500	-0.0500	-0.0500	0.0000
89.1480	0.0500	-0.0500	-0.0500	0.0000
89.1490	0.0500	-0.0500	-0.0500	0.0000
89.1500	0.0500	-0.0500	-0.0500	0.0000
89.1510	0.0500	-0.0500	-0.0500	0.0000
89.1520	0.0500	-0.0500	-0.0500	0.0000
89.1530	0.0500	-0.0500	-0.0500	0.0000
89.1540	0.0500	-0.0500	-0.0500	0.0000
89.1550	0.0500	-0.0500	-0.0500	0.0000
89.1560	0.0500	-0.0500	-0.0500	0.0000
89.1570	0.0500	-0.0500	-0.0500	0.0000
89.1580	0.0500	-0.0500	-0.0500	0.0000
89.1590	0.0500	-0.0500	-0.0500	0.0000
89.1600	0.0500	-0.0500	-0.0500	0.0000
89.1610	0.0500	-0.0500	-0.0500	0.0000
89.1620	0.0500	-0.0500	-0.0500	0.0000
89.1630	0.0500	-0.0500	-0.0500	0.0000
89.1640	0.0500	-0.0500	-0.0500	0.0000
89.1650	0.0500	-0.0500	-0.0500	0.0000
89.1660	0.0500	-0.0500	-0.0500	0.0000
89.1670	0.0500	-0.0500	-0.0500	0.0000
89.1680	0.0500	-0.0500	-0.0500	0.0000
89.1690	0.0500	-0.0500	-0.0500	0.0000
89.1700	0.0500	-0.0500	-0.0500	0.0000
89.1710	0.0500	-0.0500	-0.0500	0.0000
89.1720	0.0500	-0.0500	-0.0500	0.0000
89.1730	0.0500	-0.0500	-0.0500	0.0000
89.1740	0.0500	-0.0500	-0.0500	0.0000
89.1750	0.0500	-0.0500	-0.0500	0.0000
89.1760	0.0500	-0.0500	-0.0500	0.0000
89.1770	0.0500	-0.0500	-0.0500	0.0000
89.1780	0.0500	-0.0500	-0.0500	0.0000
89.1790	0.0500	-0.0500	-0.0500	0.0000
89.1800	0.0500	-0.0500	-0.0500	0.0000
89.1810	0.0500	-0.0500	-0.0500	0.0000
89.1820	0.0500	-0.0500	-0.0500	0.0000
89.1830	0.0500	-0.0500	-0.0500	0.0000
89.1840	0.0500	-0.0500	-0.0500	0.0000
89.1850	0.0500	-0.0500	-0.0500	0.0000
89.1860	0.0500	-0.0500	-0.0500	0.0000
89.1870	0.0500	-0.0500	-0.0500	0.0000
89.1880	0.0500	-0.0500	-0.0500	0.0000
89.1890	0.0500	-0.0500	-0.0500	0.0000
89.1900	0.0500	-0.0500	-0.0500	0.0000
89.1910	0.0500	-0.0500	-0.0500	0.0000
89.1920	0.0500	-0.0500	-0.0500	0.0000
89.1930	0.0500	-0.0500	-0.0500	0.0000
89.1940	0.0500	-0.0500	-0.0500	0.0000
89.1950	0.0500	-0.0500	-0.0500	0.0000
89.1960	0.0500	-0.0500	-0.0500	0.0000
89.1970	0.0500	-0.0500	-0.0500	0.0000
89.1980	0.0500	-0.0500	-0.0500	0.0000
89.1990	0.0500	-0.0500	-0.0500	0.0000
89.2000	0.0500	-0.0500	-0.0500	0.0000
89.2010	0.0500	-0.0500	-0.0500	0.0000
89.2020	0.0500	-0.0500	-0.0500	0.0000
89.2030	0.0500	-0.0500	-0.0500	0.0000
89.2040	0.0500	-0.0500	-0.0500	0.0000
89.2050	0.0500	-0.0500	-0.0500	0.0000
89.2060	0.0500	-0.0500	-0.0500	0.0000
89.2070	0.0500	-0.0500	-0.0500	0.0000
89.2080	0.0500	-0.0500	-0.0500	0.0000
89.2090	0.0500	-0.0500	-0.0500	0.0000
89.2100	0.0500	-0.0500	-0.0500	0.0000
89.2110	0.0500	-0.0500	-0.0500	0.0000
89.2120	0.0500	-0.0500	-0.0500	0.0000
89.2130	0.0500	-0.0500	-0.0500	0.0000
89.2140	0.0500	-0.0500	-0.0500	0.0000
89.2150	0.0500	-0.0500	-0.0500	0.0000
89.2160	0.0500	-0.0500	-0.0500	0.0000
89.2170	0.0500	-0.0500	-0.0500	0.0000
89.2180	0.0500	-0.0500	-0.0500	0.0000
89.2190	0.0500	-0.0500	-0.0500	0.0000
89.2200	0.0500	-0.0500	-0.0500	0.0000
89.2210	0.0500	-0.0500	-0.0500	0.0000
89.2220	0.0500	-0.0500	-0.0500	0.0000
89.2230	0.0500	-0.0500	-0.0500	0.0000
89.2240	0.0500	-0.0500	-0.0500	0.0000
89.2250	0.0500	-0.0500	-0.0500	0.0000
89.2260	0.0500	-0.0500	-0.0500	0.0000
89.2270	0.0500	-0.0500	-0.0500	0.0000
89.2280	0.0500	-0.0500	-0.0500	0.0000
89.2290	0.0500	-0.0500	-0.0500	0.0000
89.2300	0.0500	-0.0500	-0.0500	0.0000
89.2310	0.0500	-0.0500	-0.0500	0.0000
89.2320	0.0500	-0.0500	-0.0500	0.0000
89.2330	0.0500	-0.0500	-0.0500	0.0000
89.2340	0.0500	-0.0500	-0.0500	0.0000
89.2350	0.0500	-0.0500	-0.0500	0.0000
89.2360	0.0500	-0.0500	-0.0500	0.0000
89.2370	0.0500	-0.0500	-0.0500	0.0000
89.2380	0.0500	-0.0500	-0.0500	0.0000
89.2390	0.0500	-0.0500	-0.0500	0.0000
89.2400	0.0500	-0.0500	-0.0500	0.0000
89.2410	0.0500	-0.0500	-0.0500	0.0000
89.2420	0.0500	-0.0500	-0.0500	0.0000
89.2430	0.0500	-0.0500	-0.0500	0.0000
89.2440	0.0500	-0.0500	-0.0500	0.0000
89.2450	0.0500	-0.0500	-0.0500	0.0000
89.2460	0.0500	-0.0500	-0.0500	0.0000
89.2470	0.0500	-0.0500	-0.0500	0.0000
89.2480	0.0500	-0.0500	-0.0500	0.0000
89.2490	0.0500	-0.0500	-0.0500	0.0000
89.2500	0.0500	-0.0500	-0.0500	0.0000
89.2510	0.0500	-0.0500	-0.0500	0.0000
89.2520	0.0500	-0.0500	-0.0500	0.0000
89.2530	0.0500	-0.0500	-0.0500	0.0000
89.2540	0.0500	-0.0500	-0.0500	0.0000
89.2550	0.0500	-0.0500	-0.0500	0.0000
89.2560	0.0500	-0.0500	-0.0500	0.0000
89.2570	0.0500	-0.0500	-0.0500	0.0000
89.2580	0.0500	-0.0500	-0.0500	0.0000
89.2590	0.0500	-0.0500	-0.0500	0.0000
89.2600	0.0500	-0.0500	-0.0500	0.0000
89.2610	0.0500	-0.0500	-0.0500	0.0000
89.2620	0.0500	-0.0500	-0.0500	0.0000
89.2630	0.0500	-0.0500	-0.0500	0.0000
89.2640	0.0500	-0.0500	-0.0500	0.0000
89.2650	0.0500	-0.0500	-0.0500	0.0000
89.2660	0.0500	-0.0500	-0.0500	0.0000
89.2670	0.0500	-0.0500	-0.0500	0.0000
89.2680	0.0500	-0.0500	-0.0500	0.0000
89.2690	0.0500	-0.0500	-0.0500	0.0000
89.2700	0.0500	-0.0500	-0.0500	0.0000
89.2710	0.0500	-0.0500	-0.0500	0.0000
89.2720	0.0500	-0.0500	-0.0500	0.0000
89.2730	0.0500	-0.0500	-0.0500	0.0000
89.2740	0.0500	-0.0500	-0.0500	0.0000
89.2750	0.0500	-0.0500	-0.0500	0.0000
89.2760	0.0500	-0.0500	-0.0500	0.0000
89.2770	0.0500	-0.0500	-0.0500	0.0000
89.2780	0.0500	-0.0500	-0.0500	0.0000
89.2790	0.0500	-0.0500	-0.0500	0.0000
89.2800	0.0500	-0.0500	-0.0500	0.0000
89.2810	0.0500	-0.0500	-0.0500	0.0000
89.2820	0.0500	-0.0500	-0.0500	0.0000
89.2830	0.0500	-0.0500	-0.0500	0.0000
89.2840	0.0500	-0.0500	-0.0500	0.0000
89.2850	0.0500	-0.0500	-0.0500	0.0000
89.2860	0.0500	-0.0500	-0.0500	0.0000
89.2870	0.0500	-0.0500	-0.0500	0.0000
89.2880	0.0500	-0.0500	-0.0500	0.0000
89.2890	0.0500	-0.0500	-0.0500	0.0000
89.2900	0.0500	-0.0500	-0.0500	0.0000
89.2910	0.0500	-0.0500	-0.0500	0.0000
89.2920	0.0500	-0.0500	-0.0500	0.0000
89.2930	0.0500	-0.0500	-0.0500	0.0000
89.2940	0.0500	-0.0500	-0.0500	0.0000
89.2950	0.0500	-0.0500	-0.0500	0.0000
89.2960	0.0500	-0.0500	-0.0500	0.0000
89.2970	0.0500	-0.0500	-0.0500	0.0000
89.2980	0.0500	-0.0500	-0.0500	0.0000
89.2990	0.0500	-0.0500	-0.0500	0.0000
89.3000	0.0500	-0.0500	-0.0500	0.0000
89.3010	0.0500	-0.0500	-0.0500	0.0000
89.3020	0.0500	-0.0500	-0.0500	0.0000
89.3030	0.0500	-0.0500	-0.0500	0.0000
89.3040	0.0500	-0.0500	-0.0500	0.0000
89.3050	0.0500	-0.0500	-0.0500	0.0000
89.3060	0.0500	-0.0500	-0.0500	0.0000
89.3070	0.0500	-0.0500	-0.0500	0.0000
89.3080	0.0500	-0.0500	-0.0500	0.0000
89.3090	0.0500	-0.0500	-0.0500	0.0000
89.3100	0.0500	-0.0500	-0.0500	0.0000
89.3110	0.0500	-0.0500	-0.0500	0.0000
89.3120	0.0500	-0.0500	-0.0500	0.0000
89.3130	0.0500	-0.0500	-0.0500	0.0000
89.3140	0.0500	-0.0500	-0.0500	0.0000
89.3150	0.0500	-0.0500	-0.0500	0.0000
89.3160	0.0500	-0.0500	-0.0500	0.0000
89.3170	0.0500	-0.0500	-0.0500	0.0000
89.3180	0.0500	-0.0500	-0.0500	0.0000
89.3190	0.0500	-0.0500	-0.0500	0.0000
